wizyta_id,data_wizyty,pracownik_id,rezerwacja_id,kosmetyki_id,sprzet_id,platnosci_id
668,20-Mar-2021,182,145,665,223,998
669,16-Mar-2021,951,937,748,781,714
670,19-Dec-2020,350,895,890,294,367
671,20-Mar-2019,622,243,500,302,727
672,13-Mar-2022,90,299,639,896,86
673,11-Nov-2018,868,916,3,937,313
674,20-May-2020,740,104,989,115,474
675,29-Jun-2021,340,439,704,357,331
676,06-Mar-2022,717,673,288,923,339
677,11-Jun-2020,326,890,952,604,99
678,01-Aug-2018,376,826,873,97,752
679,23-Oct-2020,240,430,358,775,225
680,30-Aug-2019,202,441,591,979,874
681,11-Oct-2021,148,401,668,800,439
682,24-Dec-2021,749,561,998,796,359
683,22-Jun-2020,316,966,115,794,446
684,18-Dec-2019,854,687,627,207,456
685,31-Jan-2022,770,361,765,328,261
686,07-Apr-2019,208,191,301,825,492
687,12-Feb-2021,555,270,986,378,695
688,17-Mar-2020,924,746,921,374,796
689,22-Apr-2019,856,758,408,28,93
690,28-Jul-2021,569,355,176,623,854
691,06-Jul-2019,894,626,517,304,225
692,06-Feb-2020,167,671,440,753,382
693,05-Jun-2018,469,962,143,394,696
694,11-Jan-2022,380,221,548,802,621
695,15-Jan-2019,928,499,975,546,269
696,06-Mar-2019,11,584,777,208,680
697,19-Dec-2019,405,779,831,120,385
698,15-Jan-2019,376,428,505,912,727
699,22-May-2022,517,757,367,499,58
700,21-May-2020,226,172,434,368,12
701,22-May-2022,489,401,752,413,772
702,31-Dec-2019,323,148,212,300,909
703,13-Jul-2018,11,221,8,131,794
704,07-May-2019,594,423,275,777,351
705,03-Jul-2021,689,864,232,334,881
706,24-Jun-2021,385,999,594,240,597
707,15-Feb-2022,994,843,446,840,19
708,06-Jan-2020,432,470,893,484,119
709,03-Oct-2021,417,95,655,557,976
710,12-Apr-2018,2,702,97,916,659
711,26-Apr-2021,106,445,162,845,948
712,08-Jun-2019,45,23,999,753,518
713,05-Jun-2019,37,474,661,840,544
714,11-Aug-2020,998,880,275,78,623
715,02-Sep-2018,426,206,444,227,452
716,29-Nov-2020,770,595,856,828,517
717,20-Mar-2022,335,188,801,532,940
718,08-Nov-2020,975,733,759,596,802
719,19-Sep-2019,292,729,69,614,279
720,12-Jul-2018,381,570,807,535,556
721,24-Oct-2021,290,173,286,783,239
722,14-Mar-2020,216,580,743,893,66
723,28-Jun-2018,993,590,79,365,735
724,11-Sep-2020,342,271,750,606,903
725,24-Jan-2022,355,210,432,6,573
726,30-Oct-2020,770,180,197,141,206
727,22-Feb-2018,637,856,408,262,49
728,10-Jan-2022,557,624,952,475,244
729,08-Jan-2020,699,544,928,322,703
730,03-Jun-2021,310,84,620,541,342
731,06-Jan-2021,652,30,532,606,252
732,14-Jan-2021,263,32,190,128,830
733,22-Mar-2018,949,200,986,550,824
734,31-Dec-2019,128,894,38,479,993
735,11-Nov-2019,973,741,71,676,315
736,08-Dec-2021,515,238,915,995,172
737,21-May-2021,355,279,151,350,82
738,06-Sep-2018,789,717,211,107,72
739,01-Jun-2020,952,895,386,623,713
740,23-Dec-2018,838,921,598,807,690
741,19-Mar-2021,882,422,572,319,325
742,11-Jan-2020,47,20,639,519,780
743,09-Nov-2021,205,552,199,784,465
744,29-Nov-2018,118,674,633,739,479
745,26-Nov-2020,311,139,416,50,27
746,18-Sep-2021,589,197,518,217,40
747,19-Oct-2020,86,803,896,901,909
748,15-Jan-2021,631,335,397,78,823
749,11-Jan-2018,483,9,64,484,440
750,24-Oct-2018,825,485,665,778,948
751,05-Dec-2020,575,947,332,514,859
752,07-Sep-2020,602,24,766,532,544
753,05-Jan-2019,820,585,752,8,841
754,06-Feb-2021,215,187,640,677,115
755,01-Jul-2021,545,652,497,942,963
756,12-Jul-2020,284,627,111,982,218
757,09-Sep-2021,772,250,298,622,797
758,04-May-2019,689,747,114,867,680
759,02-Oct-2020,825,854,306,236,63
760,05-Jul-2021,581,405,241,61,334
761,03-Dec-2019,46,83,492,959,138
762,13-Apr-2022,772,142,90,961,459
763,22-Jul-2020,830,584,119,890,440
764,20-Mar-2018,330,339,957,47,239
765,07-Feb-2018,118,653,151,740,801
766,20-Aug-2019,42,145,718,894,901
767,25-Sep-2021,961,386,293,244,592
768,29-Oct-2020,998,169,548,428,700
769,19-Jan-2022,711,138,101,899,198
770,18-Nov-2018,167,947,301,551,818
771,01-Nov-2019,107,257,877,177,646
772,09-Jan-2021,462,477,527,929,734
773,22-May-2018,971,925,24,174,411
774,07-Dec-2018,850,74,54,832,1
775,03-Nov-2019,975,42,703,134,734
776,11-Oct-2021,280,299,23,854,651
777,19-Apr-2022,854,935,956,398,225
778,13-Jun-2021,60,518,520,687,343
779,04-May-2020,520,832,82,292,387
780,22-Jul-2019,642,603,783,177,482
781,10-Jul-2021,580,581,877,10,12
782,04-Feb-2019,999,295,635,428,457
783,18-Mar-2018,53,946,669,501,459
784,09-Jun-2018,455,569,613,47,508
785,07-Sep-2021,786,836,646,529,457
786,30-Oct-2020,317,534,878,303,269
787,14-Apr-2022,356,982,951,11,733
788,26-May-2020,288,667,446,151,583
789,02-Aug-2019,744,14,704,684,961
790,15-Jun-2021,150,441,812,55,812
791,20-Nov-2018,906,711,899,194,316
792,07-Feb-2022,238,479,951,583,964
793,16-Nov-2019,221,114,951,124,601
794,15-Jul-2021,170,112,292,117,982
795,07-Nov-2020,273,679,925,948,746
796,06-Mar-2020,80,247,571,304,288
797,20-Mar-2020,726,491,586,651,398
798,30-Oct-2021,265,11,770,125,272
799,14-Feb-2019,167,459,545,297,962
800,03-May-2019,137,635,534,80,50
801,14-Mar-2022,532,161,703,428,654
802,27-Jan-2020,557,770,593,20,746
803,17-Mar-2018,647,521,907,121,767
804,10-Jun-2018,210,179,816,629,715
805,10-Dec-2020,805,859,515,339,30
806,07-Mar-2018,293,255,945,401,476
807,13-May-2022,797,543,654,182,773
808,26-Sep-2020,388,996,305,828,611
809,29-Dec-2019,261,658,841,748,501
810,10-Apr-2018,341,799,886,736,101
811,26-Dec-2021,117,869,855,250,598
812,17-Aug-2018,571,742,825,787,362
813,10-Mar-2018,758,264,520,56,702
814,25-Jun-2020,33,17,712,773,757
815,16-May-2021,12,345,416,69,215
816,25-Aug-2021,63,89,298,352,203
817,06-May-2020,705,430,109,970,728
818,25-Dec-2019,834,467,802,75,798
819,26-Sep-2018,694,234,735,943,988
820,24-Feb-2022,943,103,498,825,118
821,04-May-2020,768,560,341,316,264
822,26-May-2021,355,215,474,242,671
823,03-Aug-2021,92,532,924,735,892
824,27-Mar-2021,156,850,801,599,78
825,16-Aug-2021,659,763,125,964,511
826,18-Jan-2020,577,32,53,30,415
827,26-May-2019,469,651,180,358,181
828,03-Jul-2021,394,135,374,105,435
829,23-Dec-2019,391,353,674,23,842
830,01-Sep-2019,737,31,441,826,424
831,29-Jan-2022,277,180,360,155,785
832,04-Feb-2021,698,812,997,329,578
833,06-Jul-2018,996,840,887,786,498
834,29-Sep-2021,211,190,336,102,307
835,12-Sep-2018,654,896,845,47,30
836,22-Jun-2020,767,400,150,794,757
837,02-Oct-2020,221,913,785,81,497
838,16-Jun-2021,810,734,156,718,860
839,28-Jan-2020,765,209,898,534,108
840,22-Dec-2020,375,639,295,650,922
841,23-Aug-2019,764,704,950,913,622
842,30-Jul-2018,471,67,387,332,95
843,30-May-2020,319,859,974,378,813
844,07-Feb-2020,636,181,156,44,952
845,05-Jun-2020,358,349,870,829,784
846,27-Jan-2018,278,437,379,721,914
847,14-Mar-2019,89,86,800,755,35
848,14-Jul-2020,690,754,83,945,601
849,20-Apr-2020,481,489,759,840,955
850,30-Apr-2021,157,434,840,117,190
851,04-Mar-2022,883,238,317,669,488
852,11-Mar-2022,29,872,109,470,317
853,09-Apr-2018,339,253,277,199,400
854,24-Jun-2019,127,936,765,520,925
855,16-Aug-2021,607,732,375,978,577
856,08-Jun-2019,388,934,973,941,523
857,11-May-2022,204,673,923,48,314
858,27-Dec-2020,650,15,994,518,678
859,06-Aug-2021,700,87,444,831,269
860,01-Jun-2019,407,921,190,893,687
861,12-Feb-2018,129,378,99,989,127
862,19-Oct-2020,190,865,166,578,125
863,15-Oct-2019,982,524,683,433,326
864,10-Jun-2019,911,160,877,149,345
865,31-Mar-2020,723,44,959,796,721
866,22-Jul-2021,902,41,981,568,364
867,05-Jun-2018,733,126,573,497,164
868,17-Mar-2022,872,321,387,939,594
869,16-May-2019,622,600,733,537,128
870,11-Aug-2018,305,253,178,773,970
871,07-Jul-2018,644,112,408,609,903
872,31-Oct-2020,663,87,228,599,717
873,12-Mar-2021,842,668,396,726,804
874,02-Oct-2018,841,216,390,717,796
875,12-May-2019,846,410,186,502,988
876,27-Dec-2021,572,257,626,27,798
877,24-Dec-2019,480,316,810,266,122
878,14-Feb-2020,27,200,34,468,875
879,06-Sep-2019,412,452,821,272,696
880,09-Jul-2020,345,769,583,251,850
881,30-Oct-2020,79,755,395,395,957
882,22-Jun-2021,208,73,267,819,712
883,27-Oct-2018,681,500,694,851,793
884,10-Oct-2018,478,502,711,422,926
885,23-Sep-2019,175,935,940,991,527
886,07-Mar-2019,61,408,485,186,596
887,25-May-2018,25,218,193,495,738
888,05-Nov-2019,87,801,868,525,119
889,15-Dec-2019,946,94,536,585,77
890,06-Dec-2019,557,891,447,68,554
891,09-May-2021,366,564,165,592,359
892,12-Jun-2021,481,756,16,402,597
893,20-Jul-2021,943,327,352,662,635
894,19-Aug-2020,139,961,682,865,496
895,30-Apr-2019,853,999,806,209,32
896,17-Mar-2019,746,670,916,498,120
897,13-Mar-2019,544,887,121,319,674
898,08-Apr-2019,603,470,298,191,925
899,13-Oct-2020,792,516,336,22,851
900,19-May-2019,535,201,43,52,535
901,14-Sep-2021,484,838,327,442,968
902,13-May-2022,344,779,731,18,637
903,15-Feb-2018,823,68,956,690,48
904,09-Aug-2019,392,81,245,193,597
905,21-Apr-2020,847,445,378,433,257
906,19-Jul-2020,895,762,63,812,627
907,02-Feb-2022,295,416,537,822,277
908,20-May-2022,784,411,550,148,196
909,24-Oct-2020,574,627,431,231,43
910,07-Aug-2020,414,34,648,742,110
911,29-Feb-2020,593,107,442,489,369
912,12-Jul-2020,121,429,182,58,993
913,27-Nov-2021,212,555,477,471,414
914,14-Jul-2021,528,587,665,777,622
915,29-Jan-2019,968,946,329,36,566
916,07-Aug-2021,303,741,769,529,789
917,24-Jun-2018,317,360,690,655,679
918,12-Mar-2020,143,899,981,370,23
919,13-Mar-2020,15,547,637,957,205
920,20-Mar-2021,836,447,447,477,573
921,27-Feb-2018,801,210,53,935,515
922,24-Jun-2018,808,969,373,967,122
923,20-Apr-2019,50,79,297,65,25
924,31-Jan-2019,821,8,268,425,72
925,10-Nov-2021,161,360,240,160,430
926,31-Aug-2018,208,618,589,375,650
927,10-May-2022,695,506,604,472,555
928,08-Sep-2020,957,325,548,861,943
929,20-Jun-2021,422,386,200,61,87
930,06-Apr-2020,903,190,245,461,860
931,14-Feb-2020,663,648,528,698,976
932,19-May-2019,996,55,864,339,596
933,18-Mar-2020,762,948,775,434,100
934,02-May-2018,709,689,150,457,584
935,29-May-2020,984,363,963,972,674
936,19-Mar-2018,19,420,201,268,94
937,18-Jan-2018,689,69,51,290,331
938,13-Feb-2022,525,608,821,283,975
939,28-May-2018,454,735,864,625,10
940,01-Jan-2021,438,691,401,166,41
941,29-Aug-2018,5,699,670,382,816
942,06-Jul-2021,974,509,242,372,645
943,05-Aug-2018,333,898,842,638,107
944,21-Feb-2021,746,964,26,397,901
945,12-Jan-2021,470,781,189,353,908
946,09-Apr-2019,531,64,555,64,72
947,01-Apr-2019,302,726,991,225,883
948,13-May-2020,683,620,565,418,129
949,17-Apr-2018,989,917,255,282,928
950,15-Sep-2019,466,500,854,314,551
951,09-Jan-2022,277,445,134,114,14
952,24-Feb-2021,25,529,724,137,628
953,14-Nov-2019,231,918,312,104,888
954,24-Jun-2021,287,496,386,695,737
955,12-Dec-2021,379,54,675,880,545
956,10-Jan-2020,281,164,545,119,228
957,19-Jul-2018,508,226,815,629,115
958,09-Feb-2021,616,413,417,407,264
959,05-Aug-2019,96,709,860,400,498
960,30-Mar-2018,359,139,104,894,416
961,22-Aug-2021,846,952,72,185,861
962,21-Jan-2018,78,137,297,375,155
963,16-Sep-2019,445,937,761,953,87
964,03-Jul-2018,251,431,702,508,939
965,02-Feb-2019,588,301,503,918,307
966,03-Mar-2020,245,896,426,708,416
967,02-Sep-2021,871,452,714,574,29
968,18-Sep-2018,127,899,852,82,769
969,01-May-2018,785,417,203,424,53
970,07-Jan-2019,41,552,395,703,578
971,02-Aug-2021,270,293,689,366,125
972,13-Apr-2018,294,411,883,840,970
973,04-Feb-2019,689,380,379,821,546
974,18-Dec-2021,138,26,965,735,726
975,19-Oct-2020,470,859,650,513,186
976,24-Nov-2019,371,638,481,29,60
977,05-Mar-2018,938,678,356,237,360
978,12-Aug-2018,388,934,216,118,507
979,03-Feb-2021,551,891,935,867,485
980,06-Sep-2019,322,779,336,845,201
981,18-Sep-2018,461,588,142,398,156
982,16-Aug-2020,565,75,237,238,607
983,29-May-2022,943,209,917,308,838
984,27-Mar-2021,802,414,545,141,361
985,07-Jul-2021,452,759,906,787,282
986,18-Aug-2019,103,831,983,657,910
987,06-Mar-2021,758,220,740,271,233
988,22-Nov-2021,519,967,768,248,766
989,24-Mar-2018,444,12,872,810,450
990,12-Dec-2018,286,508,960,741,93
991,29-Jan-2021,15,286,140,147,11
992,04-Mar-2020,99,969,485,925,912
993,29-Dec-2018,797,587,242,443,354
994,26-Sep-2019,636,743,363,956,140
995,09-Feb-2022,14,917,182,513,35
996,09-May-2020,858,703,905,293,475
997,09-Jun-2021,113,886,776,397,996
998,19-Jan-2020,301,367,339,387,527
999,13-Aug-2018,360,148,848,780,146
1000,21-Sep-2020,325,810,18,78,981
1001,13-May-2018,38,98,892,462,908
1002,26-May-2018,666,199,584,779,502
1003,15-Jun-2019,643,779,25,187,978
1004,23-Jul-2021,940,852,632,103,74
1005,07-Sep-2018,547,40,693,362,272
1006,06-Jan-2020,340,241,472,698,864
1007,18-Jul-2019,154,129,286,541,857
1008,14-Feb-2018,805,399,312,355,717
1009,20-Jan-2021,977,44,310,694,309
1010,07-May-2022,612,251,786,357,324
1011,25-Oct-2020,948,631,372,294,609
1012,25-Jun-2018,471,7,58,538,625
1013,11-Jan-2021,760,156,771,274,882
1014,08-Jul-2021,564,661,371,254,34
1015,31-Mar-2018,808,747,150,866,726
1016,26-Sep-2018,610,351,979,20,769
1017,01-Dec-2021,788,718,17,366,735
1018,03-Sep-2020,558,687,987,183,349
1019,01-Jun-2020,19,498,938,44,74
1020,25-Aug-2020,370,607,42,309,790
1021,01-Jan-2022,872,346,823,430,515
1022,19-Feb-2021,943,860,185,664,301
1023,30-Nov-2019,390,107,700,415,598
1024,28-Aug-2019,695,446,448,167,455
1025,07-Jul-2021,874,413,474,429,659
1026,16-Jul-2018,588,510,601,697,686
1027,09-May-2021,727,954,826,407,328
1028,26-Oct-2019,851,888,908,335,530
1029,08-May-2018,982,867,157,142,787
1030,24-Mar-2018,24,7,847,414,386
1031,30-Jun-2019,615,337,691,743,347
1032,10-Mar-2019,670,716,453,792,615
1033,02-Jul-2021,104,629,93,261,721
1034,14-Dec-2020,622,81,152,457,364
1035,19-Dec-2019,568,273,797,56,874
1036,09-May-2019,835,572,403,791,573
1037,23-May-2020,80,545,640,759,956
1038,16-Apr-2020,439,427,86,130,47
1039,27-Mar-2021,460,835,404,228,184
1040,03-Sep-2019,218,762,104,914,349
1041,05-Feb-2018,999,222,629,612,562
1042,10-Apr-2019,400,819,221,789,911
1043,27-Sep-2021,261,911,498,324,665
1044,11-Oct-2021,161,93,383,34,516
1045,14-Jan-2020,979,395,389,671,490
1046,05-Jan-2022,172,897,997,392,236
1047,17-Nov-2018,947,189,539,606,158
1048,23-Feb-2020,360,188,826,958,480
1049,01-Sep-2018,402,944,806,36,199
1050,05-Dec-2021,249,491,866,731,638
1051,17-Jun-2020,128,154,16,189,384
1052,07-Jun-2019,293,379,315,263,792
1053,11-Oct-2020,711,432,39,239,510
1054,19-Aug-2020,35,765,72,192,441
1055,20-Aug-2021,205,983,38,779,119
1056,20-Jan-2020,764,407,98,70,157
1057,16-Nov-2019,757,718,588,943,802
1058,17-Apr-2021,980,414,625,323,271
1059,19-Dec-2020,456,96,129,65,320
1060,25-Mar-2021,605,492,253,298,641
1061,29-Jan-2018,294,608,348,998,936
1062,30-May-2018,497,861,834,426,835
1063,15-Dec-2020,255,892,399,880,388
1064,03-Jul-2019,145,780,738,567,5
1065,31-Jan-2020,390,303,707,602,791
1066,08-Jun-2020,755,705,358,448,835
1067,28-Jun-2021,483,140,637,456,983
1068,09-Jan-2020,818,742,137,920,90
1069,12-Feb-2020,834,209,112,749,346
1070,14-Nov-2018,778,930,503,338,149
1071,02-Feb-2022,680,837,495,530,221
1072,05-Jun-2020,517,545,951,946,651
1073,05-Dec-2020,969,975,29,199,89
1074,19-Dec-2020,989,348,223,899,48
1075,10-Apr-2021,704,92,62,247,475
1076,11-Oct-2018,232,317,532,954,776
1077,13-Jan-2019,479,846,346,416,926
1078,23-Nov-2018,85,179,433,224,222
1079,26-Feb-2020,142,140,24,60,758
1080,04-May-2018,393,206,115,618,74
1081,02-Jun-2021,512,653,409,269,589
1082,17-May-2022,698,246,270,622,562
1083,13-Apr-2020,780,565,785,394,754
1084,26-Feb-2020,543,874,996,942,618
1085,06-Mar-2021,422,424,77,535,969
1086,03-Oct-2019,628,380,446,995,36
1087,09-Feb-2020,82,146,901,577,320
1088,29-Oct-2019,15,800,871,9,439
1089,16-Jan-2020,788,47,363,930,413
1090,10-Aug-2018,533,771,948,388,687
1091,29-Mar-2022,276,430,908,814,657
1092,17-May-2019,408,214,27,329,686
1093,24-Jun-2019,906,485,553,66,955
1094,12-Jan-2019,565,553,87,313,739
1095,11-Apr-2019,999,257,569,608,569
1096,17-Jan-2021,999,173,801,718,45
1097,03-Aug-2019,500,54,860,624,316
1098,18-Jan-2022,701,961,885,967,681
1099,31-May-2020,28,313,920,369,866
1100,08-Jul-2018,591,338,695,675,549
1101,24-Apr-2018,296,667,546,569,372
1102,26-Oct-2019,732,41,843,360,753
1103,06-Dec-2018,795,568,727,581,29
1104,09-Mar-2022,932,568,761,497,913
1105,28-May-2019,827,717,109,501,346
1106,08-May-2021,970,286,512,28,453
1107,09-Feb-2020,698,815,779,351,957
1108,21-Sep-2019,90,689,765,616,277
1109,06-Jun-2019,754,975,814,284,971
1110,29-Jan-2020,392,51,678,883,670
1111,05-Aug-2019,881,762,823,800,54
1112,25-Jul-2018,101,786,759,816,11
1113,18-Jul-2020,196,999,943,427,8
1114,09-Jun-2020,774,56,741,911,816
1115,20-Jan-2022,740,101,396,433,516
1116,17-Jun-2021,363,120,612,809,164
1117,01-Apr-2020,654,136,482,25,519
1118,20-Apr-2018,273,563,949,548,592
1119,18-Mar-2018,52,862,133,757,215
1120,21-Jul-2018,265,401,898,436,258
1121,07-Mar-2019,889,170,668,772,75
1122,04-Apr-2018,426,400,249,612,669
1123,04-May-2022,397,43,966,684,427
1124,14-Jul-2018,817,868,753,680,135
1125,26-Jan-2021,188,439,412,649,306
1126,14-May-2018,178,982,443,664,955
1127,15-Aug-2019,622,991,343,609,791
1128,26-Apr-2020,556,561,730,610,348
1129,07-Mar-2018,949,706,606,749,848
1130,09-Jan-2020,722,247,41,993,39
1131,12-Apr-2022,125,609,795,488,459
1132,19-May-2020,510,404,938,991,956
1133,30-Aug-2019,24,171,708,707,885
1134,03-Mar-2019,849,593,374,215,857
1135,20-Jan-2021,793,396,424,876,833
1136,15-May-2018,230,948,96,729,198
1137,19-Oct-2018,976,419,989,9,9
1138,23-Oct-2018,848,967,926,731,741
1139,26-Jan-2021,524,867,479,499,751
1140,02-Nov-2018,744,731,594,692,304
1141,01-May-2019,273,351,280,929,716
1142,21-Jul-2019,421,777,526,265,626
1143,27-Sep-2021,993,181,390,432,514
1144,29-Mar-2018,433,250,213,41,535
1145,31-Oct-2018,326,304,948,559,883
1146,11-Mar-2019,541,227,48,696,353
1147,17-Feb-2022,337,553,259,394,213
1148,02-Aug-2018,848,62,384,9,410
1149,05-May-2019,549,207,691,54,423
1150,19-Oct-2019,641,321,851,158,547
1151,19-Mar-2018,752,378,361,902,498
1152,18-Oct-2018,271,546,635,768,175
1153,15-Dec-2021,939,67,892,797,760
1154,02-May-2019,995,587,17,254,723
1155,31-Jan-2018,267,10,25,414,150
1156,19-May-2020,128,666,831,167,96
1157,13-Mar-2021,454,206,707,963,272
1158,07-Jun-2018,728,64,392,190,190
1159,18-Mar-2018,78,436,436,724,586
1160,19-Dec-2021,926,68,700,182,371
1161,23-Apr-2019,192,680,99,170,187
1162,21-Aug-2021,479,160,99,285,247
1163,11-Nov-2021,54,618,313,301,190
1164,09-Feb-2022,640,61,21,88,668
1165,12-Feb-2022,253,520,376,48,437
1166,12-Mar-2020,402,564,770,820,457
1167,13-Sep-2019,748,405,50,533,455
1168,11-Jan-2020,938,472,786,295,830
1169,29-Jun-2019,358,823,47,620,599
1170,04-Feb-2018,565,980,563,356,520
1171,10-Nov-2020,23,862,851,360,323
1172,04-Apr-2020,897,704,662,664,734
1173,12-Jul-2019,511,628,384,2,860
1174,11-Jul-2020,378,494,395,549,135
1175,18-Dec-2018,693,920,976,606,171
1176,20-May-2022,996,311,65,986,973
1177,29-Jan-2019,776,626,7,700,162
1178,18-May-2020,817,658,465,270,190
1179,06-Aug-2018,918,969,1000,236,186
1180,18-Feb-2018,755,137,536,463,76
1181,24-Oct-2020,369,373,28,924,852
1182,09-Apr-2022,988,533,934,394,802
1183,16-May-2022,747,808,622,409,542
1184,20-Feb-2019,817,149,609,586,608
1185,18-Feb-2020,170,821,275,811,220
1186,19-Jul-2019,598,999,44,286,917
1187,25-Jan-2021,693,790,753,525,888
1188,19-Nov-2018,11,248,154,866,671
1189,08-May-2018,779,487,487,505,509
1190,04-Jan-2022,98,405,373,563,988
1191,14-Mar-2018,757,635,153,485,689
1192,12-Dec-2021,967,824,964,839,341
1193,20-Jul-2021,914,787,362,415,293
1194,10-May-2022,288,25,420,332,571
1195,12-Nov-2020,110,721,489,100,243
1196,19-Feb-2018,391,671,606,132,277
1197,02-Feb-2021,224,68,976,990,280
1198,16-Jun-2019,134,51,380,841,994
1199,06-Nov-2021,426,333,979,8,65
1200,15-Jan-2022,402,205,419,574,331
1201,15-Feb-2018,107,925,62,535,46
1202,10-May-2020,365,665,62,720,734
1203,10-May-2021,751,748,37,39,799
1204,12-Jun-2021,451,835,608,253,982
1205,08-Feb-2022,896,577,14,401,669
1206,02-Feb-2021,732,763,655,955,619
1207,13-Oct-2018,748,691,163,183,767
1208,03-Jul-2019,603,512,677,770,458
1209,18-May-2022,994,709,185,643,153
1210,06-Nov-2019,223,388,959,575,98
1211,16-Jan-2018,838,426,439,255,577
1212,29-May-2022,885,188,676,367,60
1213,14-Dec-2018,891,655,740,939,168
1214,02-Jul-2019,719,526,934,314,219
1215,29-Nov-2020,24,250,520,989,95
1216,17-Dec-2018,81,333,167,70,762
1217,27-Jul-2021,477,50,848,637,310
1218,02-Jul-2020,980,246,628,308,412
1219,27-Oct-2018,259,674,646,539,25
1220,11-Jun-2019,235,669,489,675,3
1221,08-Jan-2022,247,426,681,428,52
1222,10-Apr-2021,872,657,729,688,839
1223,20-Feb-2020,408,411,205,568,168
1224,02-Dec-2021,393,11,327,43,874
1225,12-Apr-2018,476,98,901,964,551
1226,18-Jun-2021,441,725,259,433,456
1227,27-Dec-2018,992,792,569,555,107
1228,24-Oct-2021,464,494,399,134,12
1229,23-Aug-2019,952,579,759,674,453
1230,03-Apr-2021,799,448,909,166,182
1231,20-Aug-2021,814,486,275,694,673
1232,30-Sep-2019,771,671,219,432,947
1233,17-May-2020,405,797,33,456,559
1234,29-May-2022,139,395,946,87,3
1235,21-Feb-2020,38,75,600,199,579
1236,11-Dec-2021,761,761,324,427,411
1237,02-Sep-2018,426,209,102,71,797
1238,27-Jul-2018,734,311,198,617,274
1239,25-Nov-2019,202,235,243,429,885
1240,24-Mar-2018,243,629,678,263,243
1241,31-Jul-2019,429,8,995,114,819
1242,21-Jul-2019,543,969,792,526,899
1243,06-Nov-2020,80,128,643,402,309
1244,21-Sep-2020,139,810,858,456,15
1245,06-May-2019,344,509,319,186,946
1246,19-Jun-2021,297,506,917,652,440
1247,26-Apr-2019,751,216,416,741,525
1248,06-Oct-2021,978,400,651,324,258
1249,11-Mar-2022,81,176,520,559,1000
1250,25-Sep-2019,272,537,656,886,959
1251,14-Jan-2021,134,533,976,702,819
1252,22-Feb-2021,810,354,890,55,763
1253,06-May-2019,199,476,115,939,503
1254,08-Sep-2020,956,149,395,592,60
1255,30-Nov-2021,431,416,169,685,602
1256,08-Jun-2020,77,522,333,121,761
1257,20-Mar-2018,101,377,757,164,650
1258,10-Jan-2019,921,330,35,345,314
1259,18-Jan-2022,792,838,370,544,404
1260,05-Jan-2019,41,448,771,665,760
1261,06-Aug-2019,707,118,775,45,180
1262,27-Apr-2022,873,251,745,561,242
1263,12-Jun-2019,983,27,305,356,19
